id,parent_id,normalized_name,founded_at,status,company_found_at,since_founded,alpha,beta,closed,development,live,operating,private
r:30441,c:59,nexus 7,1998-09-07,operating,1998-09-07,0,0,0,0,0,0,1,0
r:30442,c:59,nexus q,1998-09-07,operating,1998-09-07,0,0,0,0,0,0,1,0
r:30443,c:162733,smartcodes? platform,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30444,c:162733,dynamic intelligent profiling dip ? technology,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30445,c:162733,mobile websites,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30446,c:162733,downloadable apps,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30447,c:162733,mobile business card,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30449,c:159325,html5 course,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30450,c:159325,algo academy,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30451,c:159325,school academy,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30452,c:159325,software academy,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30453,c:159325,kids academy,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30454,c:159325,students courses,2009-10-01,operating,2009-10-01,0,0,0,0,0,0,1,0
r:30455,c:162808,campus hiring assessment engagement solution for corporate,2007-08-01,operating,2007-08-01,0,0,0,0,0,0,1,0
r:30456,c:162808,employability and employment support solutions for colleges,2007-08-01,operating,2007-08-01,0,0,0,0,0,0,1,0
r:30457,c:162808,technology solution for colleges,2007-08-01,operating,2007-08-01,0,0,0,0,0,0,1,0
r:30458,c:162863,accent librarian,1990-01-01,operating,1990-01-01,0,0,0,0,0,0,1,0
r:30459,c:162863,accent ecommunicator,1990-01-01,operating,1990-01-01,0,0,0,0,0,0,1,0
r:3046,c:2753,freshbooks,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30460,c:162863,presentation librarian,1990-01-01,operating,1990-01-01,0,0,0,0,0,0,1,0
r:30461,c:162881,goglobal,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30462,c:162881,re engineering,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30464,c:162881,experience design,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30465,c:162954,plum perfect,2012-05-01,live,2010-01-01,851,0,0,0,0,1,0,0
r:30468,c:157796,publisher case study,2012-04-01,operating,2012-04-01,0,0,0,0,0,0,1,0
r:30470,c:146085,fever,2012-01-15,operating,2012-01-15,0,0,0,0,0,0,1,0
r:30472,c:83129,kazoo,2010-07-01,beta,2010-07-01,0,0,1,0,0,0,0,0
r:30473,c:4589,lovebucks,2012-06-29,live,2005-01-01,2736,0,0,0,0,1,0,0
r:30474,c:148904,retirement plan advice,2011-06-30,operating,2011-06-30,0,0,0,0,0,0,1,0
r:30475,c:57953,appifywp,2011-01-01,live,2006-01-01,1826,0,0,0,0,1,0,0
r:30476,c:59024,nexus internet of things apps platform,2013-07-13,live,2004-12-01,3146,0,0,0,0,1,0,0
r:30477,c:158836,phone based interpretation,2011-02-01,operating,2011-02-01,0,0,0,0,0,0,1,0
r:30478,c:158836,mobile app for real time interpretation,2011-02-01,operating,2011-02-01,0,0,0,0,0,0,1,0
r:30479,c:158836,widgets for integration into web products,2011-02-01,operating,2011-02-01,0,0,0,0,0,0,1,0
r:30480,c:158836,skype plugin,2011-02-01,operating,2011-02-01,0,0,0,0,0,0,1,0
r:30481,c:158836,web api for developers,2011-02-01,operating,2011-02-01,0,0,0,0,0,0,1,0
r:30482,c:72842,moai,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30483,c:67303,rapptr disclosure,2011-12-02,live,2010-09-17,441,0,0,0,0,1,0,0
r:30484,c:81334,cloud servers,2006-05-01,operating,2006-05-01,0,0,0,0,0,0,1,0
r:30485,c:81334,virtual data centre,2006-05-01,operating,2006-05-01,0,0,0,0,0,0,1,0
r:30486,c:161183,seo website audit,2008-09-01,operating,2008-09-01,0,0,0,0,0,0,1,0
r:30487,c:161183,seo bespoke services,2008-09-01,operating,2008-09-01,0,0,0,0,0,0,1,0
r:30488,c:161183,seo training services,2008-09-01,operating,2008-09-01,0,0,0,0,0,0,1,0
r:30489,c:57953,appifywp launchpad,2012-06-01,operating,2006-01-01,2343,0,0,0,0,0,1,0
r:30490,c:163207,cloudmigrator,2008-11-03,live,2008-11-03,0,0,0,0,0,1,0,0
r:30491,c:163207,cloudmigrator365,2008-11-03,live,2008-11-03,0,0,0,0,0,1,0,0
r:30492,c:70574,kindara fertility for ios,2010-04-22,operating,2010-04-22,0,0,0,0,0,0,1,0
r:30493,c:32085,solidify,1998-02-01,operating,1998-02-01,0,0,0,0,0,0,1,0
r:30494,c:32085,http www solidifyapp,1998-02-01,operating,1998-02-01,0,0,0,0,0,0,1,0
r:30495,c:76893,enterprise mobility applications,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30496,c:79807,webbygram,2012-04-01,live,2011-08-01,244,0,0,0,0,1,0,0
r:30497,c:163209,magento partial payment,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30498,c:163209,magento speedup,2011-01-01,live,2004-05-21,2416,0,0,0,0,1,0,0
r:30499,c:163209,magento just sold it,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:305,c:247,campfire,2006-02-16,live,1999-01-01,2603,0,0,0,0,1,0,0
r:30500,c:163209,anz egate hosted payment,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30501,c:163209,magento one step checkout,2004-05-21,private,2004-05-21,0,0,0,0,0,0,0,1
r:30502,c:163209,magento call for price,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30503,c:163209,magento reward points,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30504,c:163209,magento daily deals,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30505,c:163209,magento custom price,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30506,c:163209,magento ajax cart,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30507,c:163209,magento gift certificate,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30508,c:163209,magento rotating banner,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30509,c:163209,magento deposit payment,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30510,c:163209,magento recurring payments,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:30512,c:147754,hotel booking club,2011-11-01,live,2011-11-01,0,0,0,0,0,1,0,0
r:30513,c:149704,stonewash magazine framework,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30514,c:149704,stonewash news feed framework,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30515,c:149704,stonewash guides framework,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30516,c:149704,stonewash production site,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30517,c:160144,homecoming dresses,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30518,c:160144,evening dresses,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30519,c:160144,pageant dresses,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:3052,c:4219,e procurement,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30520,c:163185,managed security outsourcing services,2001-03-01,operating,2001-03-01,0,0,0,0,0,0,1,0
r:30521,c:163185,information security,2001-03-01,operating,2001-03-01,0,0,0,0,0,0,1,0
r:30522,c:163185,network infrastruture,2001-03-01,operating,2001-03-01,0,0,0,0,0,0,1,0
r:30523,c:163185,governance compliance risk management,2001-03-01,operating,2001-03-01,0,0,0,0,0,0,1,0
r:30525,c:146073,squawka,2012-06-08,beta,2011-09-01,281,0,1,0,0,0,0,0
r:30526,c:146073,giguana,2011-09-01,operating,2011-09-01,0,0,0,0,0,0,1,0
r:30527,c:61204,html5 library,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:30528,c:154136,pop salad,2012-01-01,live,2011-01-11,355,0,0,0,0,1,0,0
r:30529,c:105642,traveltriangle,2011-07-01,operating,2011-07-01,0,0,0,0,0,0,1,0
r:3053,c:4220,squaretrade,1999-01-01,private,1999-01-01,0,0,0,0,0,0,0,1
r:30530,c:69037,open imu intelligent media unit,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30534,c:1373,rt,2007-04-01,operating,2007-04-01,0,0,0,0,0,0,1,0
r:30535,c:163583,opara,2011-06-01,beta,2010-09-16,258,0,1,0,0,0,0,0
r:30540,c:60448,mindbody software,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:30541,c:60448,biz mode app,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:30542,c:60448,mindbody finder apps,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:30543,c:60448,facebook appointment booker application,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:30544,c:16365,terracotta enterprise suite,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30545,c:16365,web sessions,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30546,c:16365,quartz scheduler,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30547,c:16365,enterprise ehcache,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30548,c:16365,bigmemory,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30549,c:163150,web engineering,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30550,c:163150,tailored web design,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30551,c:163150,ecommerce store,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30552,c:163150,custom code,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30553,c:163150,search engine optimization seo,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30554,c:163150,search engine marketing sem,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30555,c:163150,search engine campaigns sec,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30556,c:163150,social optimization and marketing,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30557,c:163150,managed hosting solutions,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30558,c:161968,icon arena,2011-07-19,operating,2011-07-19,0,0,0,0,0,0,1,0
r:30563,c:17622,groovy notes,2008-08-01,live,2008-08-01,0,0,0,0,0,1,0,0
r:30564,c:31928,stellar phoenix mac data recovery software,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:30565,c:17622,proinsights,2008-08-01,operating,2008-08-01,0,0,0,0,0,0,1,0
r:30566,c:4599,modera foundation,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30567,c:4599,modera webmaster,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30568,c:4599,modera crm,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30569,c:4599,modera intranet,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30570,c:4599,modera extranet,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30571,c:4599,modera automotive pdm,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:30572,c:163140,unlimited web hosting,2004-09-04,operating,2004-09-04,0,0,0,0,0,0,1,0
r:30573,c:7711,exo platform 3 5 uxpaas,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30574,c:7711,exo cloud ide,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30575,c:7711,exo cloud workspaces,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:3058,c:4235,mojiva,2008-05-01,operating,2008-05-05,-4,0,0,0,0,0,1,0
r:30580,c:66796,wordpress sync plugin,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30581,c:47957,memorysafe,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:30582,c:65439,monthly parking rentals,2011-07-01,operating,2011-07-01,0,0,0,0,0,0,1,0
r:30583,c:65439,monthly parking,2011-07-01,operating,2011-07-01,0,0,0,0,0,0,1,0
r:30584,c:74964,rmoov backlink removal tool,2007-12-01,operating,2007-12-01,0,0,0,0,0,0,1,0
r:30585,c:86247,genability explorer,2010-11-01,operating,2010-11-01,0,0,0,0,0,0,1,0
r:30587,c:128552,imediashare personal portable stb application,1998-01-01,operating,1998-01-01,0,0,0,0,0,0,1,0
r:30588,c:19014,enterprise password safe,2006-01-01,live,2008-11-05,-1039,0,0,0,0,1,0,0
r:30589,c:32375,dynamic catalog,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30590,c:32375,sme offerings dynamic catalog,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30591,c:32375,sme offerings star supplier,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30592,c:32375,sme offerings leading supplier,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30593,c:32375,sme offerings trust seal,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30594,c:32375,large corporate offerings advertise with us,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30595,c:32375,large corporate offerings partner with us,1996-04-01,operating,1996-04-01,0,0,0,0,0,0,1,0
r:30597,c:163302,view iq,2010-10-01,operating,2010-10-01,0,0,0,0,0,0,1,0
r:30598,c:163302,video syndication,2010-10-01,operating,2010-10-01,0,0,0,0,0,0,1,0
r:30599,c:163302,youtube channel management,2010-10-01,operating,2010-10-01,0,0,0,0,0,0,1,0
r:306,c:247,highrise,2007-03-20,live,1999-01-01,3000,0,0,0,0,1,0,0
r:30600,c:163302,youtube celebrity integration,2010-10-01,operating,2010-10-01,0,0,0,0,0,0,1,0
r:30601,c:12007,adflight ad management for email,2008-06-01,operating,2008-06-01,0,0,0,0,0,0,1,0
r:30602,c:12007,24 7 customer support,2008-06-01,operating,2008-06-01,0,0,0,0,0,0,1,0
r:30604,c:83539,insight,2000-01-01,live,2000-01-01,0,0,0,0,0,1,0,0
r:30605,c:83539,equilar atlas,2011-01-01,operating,2000-01-01,4018,0,0,0,0,0,1,0
r:30606,c:159257,quick for ebay craigslist facebook,2012-06-01,beta,2011-01-01,517,0,1,0,0,0,0,0
r:30607,c:158780,flowcaster,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30608,c:158780,flowtv,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30609,c:158780,flow swap meet,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30610,c:158780,battleboyz,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30611,c:158780,flowmusic,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30612,c:158780,flowstoppers,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30613,c:158780,mob card,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30614,c:158780,itrakks,2002-04-12,operating,2002-04-12,0,0,0,0,0,0,1,0
r:30615,c:46622,seavus dropmind?,2009-11-18,live,1999-06-01,3823,0,0,0,0,1,0,0
r:30616,c:46622,seavus project viewer?,1999-06-01,live,1999-06-01,0,0,0,0,0,1,0,0
r:30621,c:160395,near field communications barcoding,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:30622,c:33525,expense management software,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:30623,c:33525,travel booking solution,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:30624,c:33525,mobile applications,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:30625,c:153911,personalized celeb special occasion greeting,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30626,c:153911,personalized celeb wakeup call,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30627,c:153911,personalized celeb smack talk call,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30628,c:153911,personalized celeb motivational call,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30629,c:153911,personalized celeb party invitation,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30630,c:153911,personalized celeb concert invite,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30631,c:153911,personalized celeb athlete sporting advice,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:30632,c:55916,blogging platform,2004-02-14,operating,2004-02-14,0,0,0,0,0,0,1,0
r:30641,c:66134,neufit connected social fitness entertainment,2010-08-15,operating,2010-08-15,0,0,0,0,0,0,1,0
r:30642,c:135229,social commerce widgets,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:30643,c:135229,facebook page tab app,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:30644,c:135229,ecommerce analytics,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:30646,c:36061,verisma ivx8000,2011-05-23,operating,1999-01-01,4525,0,0,0,0,0,1,0
r:30647,c:12957,brickfish viral map,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30648,c:12957,brickfish geoview,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30649,c:12957,brickfish engagement engine,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30650,c:12957,brickfish social platform,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30651,c:12957,brickfish analytics,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30652,c:12957,brickfish social apps builder,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30653,c:12957,brickfish social commerce,2005-11-01,operating,2005-11-01,0,0,0,0,0,0,1,0
r:30654,c:1537,walk score iphone app,2007-07-01,operating,2007-07-01,0,0,0,0,0,0,1,0
r:30655,c:72952,social empires,2011-05-01,live,2008-10-15,928,0,0,0,0,1,0,0
r:30656,c:72952,social wars,2011-11-01,live,2008-10-15,1112,0,0,0,0,1,0,0
r:30657,c:72952,dragon city,2012-05-01,live,2008-10-15,1294,0,0,0,0,1,0,0
r:30658,c:128125,ienglisch,2009-11-01,operating,2009-11-01,0,0,0,0,0,0,1,0
r:30659,c:159608,secq me pronounce as secure me,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:30660,c:50264,offerpop tug of war,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30661,c:50264,offerpop referral,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30662,c:50264,offerpop photo contest,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30663,c:50264,offerpop fan faves,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30664,c:50264,offerpop sign up,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30665,c:50264,offerpop exclusive,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30666,c:50264,offerpop quiz,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30667,c:50264,offerpop fundraise,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30668,c:50264,offerpop video contest,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30669,c:50264,offerpop deals,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30670,c:50264,offerpop look book,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30671,c:50264,offerpop fan profiles,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30672,c:50264,offerpop caption contest,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30673,c:50264,offerpop offer,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30674,c:50264,offerpop viral,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30675,c:50264,offerpop exclusive for twitter,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30676,c:50264,offerpop new follower,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:30681,c:149584,giggem,2013-06-15,beta,2012-01-01,531,0,1,0,0,0,0,0
r:30682,c:164312,klugtv app,2012-02-01,operating,2012-02-01,0,0,0,0,0,0,1,0
r:30685,c:164321,apartment rental,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:30686,c:164321,villa rental,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:30687,c:164321,house rental,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:30688,c:164321,office rental,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:30693,c:152997,vvs artikler,2008-04-01,operating,2008-04-01,0,0,0,0,0,0,1,0
r:30694,c:44165,efm32 zero gecko cortex m0,2007-11-01,operating,2007-11-01,0,0,0,0,0,0,1,0
r:30695,c:164348,hugleberry mobile app,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:30696,c:67629,reclaim ppi,2003-07-01,operating,2003-07-01,0,0,0,0,0,0,1,0
r:30697,c:67629,investors compensation claims,2003-07-01,operating,2003-07-01,0,0,0,0,0,0,1,0
r:30698,c:18507,wipro ego laptops,1945-01-01,operating,1945-01-01,0,0,0,0,0,0,1,0
r:307,c:247,writeboard,2007-07-24,live,1999-01-01,3126,0,0,0,0,1,0,0
r:30700,c:164388,omnimeter i v 3,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30701,c:164388,omnimeter ii ul v 3,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30702,c:164388,ekm push,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:30703,c:146892,8 9 clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30704,c:146892,above the law clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30705,c:146892,acheivers closet,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30706,c:146892,acropolis,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30707,c:146892,agio life,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30708,c:146892,akimsu,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30709,c:146892,alex bottles,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30710,c:146892,awake nyc,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30711,c:146892,benny blaques,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30712,c:146892,bigr audio,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30713,c:146892,bird club clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30714,c:146892,black project apparel,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30715,c:146892,bloodline fresh,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30716,c:146892,bobby fresh,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30717,c:146892,bofresco,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30718,c:146892,boqari,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30719,c:146892,branded baron,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30720,c:146892,brolics design,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30721,c:146892,brooklyn bandits,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30722,c:146892,brush footwear,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30723,c:146892,calinana,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30724,c:146892,check your six clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30725,c:146892,city league champions,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30726,c:146892,civic duty,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30727,c:146892,civilian clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30728,c:146892,class villian,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30729,c:146892,colorblind creations,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30730,c:146892,colorful money,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30731,c:146892,company of artists,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30732,c:146892,convertible bertt,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30733,c:146892,counter balance clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30734,c:146892,crooked star,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30735,c:146892,croton watches,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30736,c:146892,crunk city,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30737,c:146892,da bottom clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30738,c:146892,defam nation,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30739,c:146892,defyant clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30740,c:146892,depalma clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30741,c:146892,diversitile custom clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30742,c:146892,dungeon forward,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30743,c:146892,dunkelvolk,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30744,c:146892,emnace,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30745,c:146892,entree,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30746,c:146892,ezra wine,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30747,c:146892,filthy dripped,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30748,c:146892,flat fitty,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30749,c:146892,ftc,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:3075,c:4257,rainforest media server,2007-03-17,live,2002-06-28,1723,0,0,0,0,1,0,0
r:30750,c:63196,nimbosync,2010-04-15,operating,2010-04-15,0,0,0,0,0,0,1,0
r:30751,c:146892,fyasko,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30752,c:146892,fysh clothing,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30753,c:146892,garage,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30754,c:146892,gnarle,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30755,c:146892,gold rat tooth,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30756,c:146892,good fortune,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30757,c:146892,good life,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30758,c:146892,grown kids,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
r:30759,c:146892,haus leather,2010-09-01,operating,2010-09-01,0,0,0,0,0,0,1,0
