company_name,category_code,company_id,finance_people,employee,company_age,milestones,revisions,techcrunch,competitors,competitors_acquired,offices,products,providers,avg_funding_rounds_investors,avg_funding,founders,succ_founders,founders_exp,acquired,investors,acquisitions,acquisitions_cost,investments,funding_rounds
Wetpaint,web,c:1,0,17,143,5,0,0,15117,971,2,2,0,3,13250000,2,0,284,0,4,0,0,0,3
Flektor,games_video,c:10,0,6,0,NULL,0,0,7519,341,1,1,0,0,0,3,3,320,1,0,0,0,0,0
There,games_video,c:100,0,12,0,4,0,0,7519,341,1,0,0,0,0,3,3,NULL,1,0,0,0,0,0
MYWEBBO,network_hosting,c:10000,0,NULL,110,NULL,0,0,2349,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THE Movie Streamer",games_video,c:10001,0,NULL,110,NULL,0,0,7519,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synergie Media",advertising,c:10002,0,2,123,NULL,0,0,6097,312,2,2,0,0,0,1,0,NULL,0,0,0,0,0,0
"Green Basti Ecosystems",cleantech,c:10003,0,NULL,109,NULL,0,0,1939,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HostNine,NULL,c:100042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thomas Publishing",advertising,c:10005,0,2,0,1,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vetter Idea Management System",enterprise,c:100062,0,2,73,1,0,0,4440,409,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ChatRandom,games_video,c:100068,0,NULL,79,1,0,0,7519,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScapadasAmorosas,other,c:10008,0,NULL,126,NULL,0,0,13616,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dimension5 labs",advertising,c:10009,0,2,109,1,0,0,6097,312,1,2,0,0,0,0,0,0,0,0,0,0,0,0
FriendFeed,web,c:1001,0,14,119,3,0,0,15117,970,1,1,0,3,5000000,4,4,236,1,3,0,0,0,1
Whooligan,games_video,c:10010,0,1,117,NULL,0,0,7519,342,0,0,0,0,0,1,0,NULL,0,0,0,0,0,0
PoetryVisualized.com,games_video,c:10011,0,3,116,1,0,0,7519,342,1,1,0,0,0,1,0,92,0,0,0,0,0,0
moviestring.com,games_video,c:10012,0,1,109,NULL,0,0,7519,342,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"The Adory",consulting,c:10013,0,2,116,NULL,0,0,5005,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobclix,mobile,c:10014,0,9,114,4,0,0,6861,415,1,1,0,1,NULL,1,1,0,1,1,1,NULL,0,1
Fitbit,health,c:10015,1,14,119,NULL,0,0,1697,27,1,0,0,4,13613840,2,0,236,0,7,0,0,0,5
MTPV,cleantech,c:100155,0,6,176,1,0,0,1939,115,1,0,0,3,3375098,0,0,0,0,4,0,0,0,3
Camcorder-batteries.us,other,c:10016,0,NULL,0,NULL,0,0,13616,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paydirt,software,c:100174,0,2,80,1,0,0,17921,1466,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Wreally,web,c:100178,0,2,102,NULL,0,0,15117,971,0,6,0,0,0,2,0,92,0,0,0,0,0,0
Demandbase,analytics,c:10018,2,19,140,3,0,0,1021,39,1,0,0,4,11000000,1,0,0,0,6,0,0,0,3
AirSpeed,software,c:100180,0,NULL,80,NULL,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Locatrix Communications",mobile,c:100189,0,2,166,1,0,0,6861,416,1,0,0,2,250000,1,0,0,0,2,0,0,0,1
"Threebrix E-services Pvt Ltd",NULL,c:10020,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Diditz,network_hosting,c:10021,0,2,116,NULL,0,0,2349,201,1,1,0,1,NULL,0,0,0,0,1,0,0,0,1
"The Lions Group",NULL,c:100211,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Betts Recruiting",consulting,c:100212,0,2,95,1,0,0,5005,136,2,0,0,0,0,1,0,224,0,0,0,0,0,0
Fundable.com,finance,c:10022,0,3,64,4,0,0,1385,40,1,0,0,0,0,2,0,116,0,0,0,0,3,0
iHireHelp,education,c:100228,0,NULL,83,1,0,0,2900,33,3,0,0,0,100000,0,0,0,0,0,0,0,0,1
LeapRE,advertising,c:10023,0,NULL,152,NULL,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Your Online Business",advertising,c:100230,0,1,156,1,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mobile Monday Pasadena",mobile,c:100231,0,NULL,0,1,0,0,6861,416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiosolutions,medical,c:100238,1,2,140,NULL,0,0,1152,16,1,0,0,1,5650000,0,0,0,0,1,0,0,0,2
Floatopian,mobile,c:10024,0,2,109,NULL,0,0,6861,416,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DeepFlex,manufacturing,c:100243,0,4,164,NULL,0,0,679,30,1,0,0,3,NULL,0,0,0,0,5,0,0,0,2
"NationWide Auto Lending",web,c:10025,0,NULL,140,NULL,0,0,15117,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blend Biosciences",biotech,c:100253,0,1,0,NULL,0,0,4429,455,0,0,0,0,2800000,0,0,0,0,0,0,0,0,1
Wevod,games_video,c:10026,0,2,136,NULL,0,0,7519,342,1,0,0,0,207420,0,0,0,0,0,0,0,0,2
"Coastal Supply Company",NULL,c:100265,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Limelight,mobile,c:100268,0,NULL,75,3,0,0,6861,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GazoPa,games_video,c:10027,0,1,116,1,0,0,7519,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balance Financial",enterprise,c:100271,0,8,164,1,0,0,4440,409,1,0,0,1,1500000,0,0,0,0,1,0,0,0,1
NewMarCom,consulting,c:10028,0,NULL,111,NULL,0,0,5005,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ShopCastTV,mobile,c:10029,0,NULL,128,NULL,0,0,6861,416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wikinvest,web,c:1003,0,7,140,2,0,0,15117,971,1,1,0,1,2500000,2,0,200,0,1,0,0,0,1
Minds,network_hosting,c:100301,0,NULL,80,NULL,0,0,2349,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIO Brands",ecommerce,c:100317,0,NULL,0,NULL,0,0,9064,271,1,0,0,1,NULL,0,0,0,0,1,0,0,0,1
"Solectria Renewables",cleantech,c:100331,0,2,0,NULL,0,0,1939,115,1,0,0,1,2100000,0,0,0,0,1,1,NULL,0,1
"Kumar Pustak Mall Private Limited",other,c:10034,0,2,120,NULL,0,0,13616,313,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"IT EYE Magazine",advertising,c:10037,0,1,140,NULL,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2 Web Services",ecommerce,c:100379,0,9,164,1,0,0,9064,271,1,0,0,1,NULL,2,0,NULL,0,1,0,0,0,1
oooooc.com,ecommerce,c:10039,0,2,116,NULL,0,0,9064,271,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Tioti,games_video,c:1004,0,2,0,3,0,0,7519,341,2,0,0,0,0,2,2,320,1,0,0,0,0,0
"Beaupre Public Relations",other,c:10040,0,1,416,NULL,0,0,13616,313,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"Student Teacher Exchange",web,c:10041,0,NULL,111,NULL,0,0,15117,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me-trics,public_relations,c:10042,0,3,119,1,0,0,2845,215,1,1,0,0,0,3,0,0,0,0,0,0,0,0
"OMS SafeHarbor",software,c:10044,0,3,200,NULL,0,0,17921,1466,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Amantel,mobile,c:100442,0,1,188,2,0,0,6861,416,1,2,0,0,0,1,0,0,0,0,0,0,0,0
GigJunkie,games_video,c:10048,0,3,113,NULL,0,0,7519,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCOM,hardware,c:10049,0,1,380,NULL,0,0,2950,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Glacier Computer",hardware,c:10050,0,NULL,0,NULL,0,0,2950,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Datapro Services International Co, Ltd.",software,c:10053,0,1,164,NULL,0,0,17921,1466,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Jumptap,mobile,c:10054,2,45,152,3,0,0,6861,415,2,0,0,5,17357143,1,1,272,1,7,0,0,0,7
exchangeP,web,c:10057,0,2,116,1,0,0,15117,971,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Testbericht.de,ecommerce,c:100570,0,NULL,121,NULL,0,0,9064,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosinity,web,c:10058,0,NULL,114,NULL,0,0,15117,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Datum,NULL,c:100589,0,NULL,0,NULL,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Shooting People",network_hosting,c:10059,0,4,227,NULL,0,0,2349,201,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Youlicit,web,c:1006,0,5,132,NULL,0,0,15117,971,1,1,0,1,NULL,5,0,0,0,1,0,0,0,1
PDG+creative,NULL,c:10060,0,1,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jogabo,games_video,c:100607,0,5,80,1,0,0,7519,342,1,0,0,1,40000,3,0,164,0,1,0,0,0,1
Workstir,web,c:10062,0,4,0,2,0,0,15117,971,1,0,0,1,NULL,1,0,0,0,1,0,0,0,1
Dotcomweavers,consulting,c:100634,0,NULL,164,1,0,0,5005,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Courion Corporation",software,c:10065,1,19,260,NULL,0,0,17921,1466,1,6,0,0,420000,0,0,0,0,0,0,0,0,2
"Adgregate Markets",ecommerce,c:10066,0,5,112,3,0,0,9064,271,1,0,0,0,0,0,0,0,0,0,1,NULL,0,0
"Du Nguyen",NULL,c:10067,0,1,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlayPhone,games_video,c:10069,1,28,173,3,0,0,7519,342,1,0,0,3,31699067,1,0,NULL,0,5,1,51500000,0,3
Rupture,games_video,c:1007,0,6,0,2,0,0,7519,341,1,1,0,6,3000000,2,2,0,1,6,0,0,0,1
"Cactus Commerce",NULL,c:100704,0,NULL,0,NULL,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,1,NULL,0,0
"Dada Entertainment",mobile,c:10071,0,10,119,2,0,0,6861,416,1,0,0,0,0,0,0,0,0,0,0,0,1,0
payolution,ecommerce,c:100716,0,2,79,1,0,0,9064,271,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Testimonial Monkey",software,c:100719,0,2,74,1,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quifo,search,c:10072,0,NULL,0,NULL,0,0,2181,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Rush Hour",other,c:10073,0,5,107,1,0,0,13616,313,1,1,0,0,0,5,0,368,0,0,0,0,0,0
spreet.it,software,c:100734,0,NULL,84,NULL,0,0,17921,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TelPlexus,NULL,c:100735,0,NULL,236,NULL,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Osmose Utilities Services",NULL,c:100738,0,NULL,0,NULL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NULL,0,0
Weedee,web,c:10074,0,NULL,0,NULL,0,0,15117,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RitAssist,enterprise,c:100742,0,2,236,1,0,0,4440,409,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Birdpost,web,c:10075,0,2,118,1,0,0,15117,971,1,0,0,0,350000,2,0,0,0,0,0,0,0,1
"Ambitious Minds",education,c:100756,0,NULL,104,NULL,0,0,2900,33,1,0,0,1,559522,0,0,0,0,1,0,0,0,1
Popego,advertising,c:10076,0,5,120,2,0,0,6097,312,2,0,0,4,NULL,1,0,0,0,4,0,0,0,1
Jivjiv,mobile,c:10077,0,NULL,176,NULL,0,0,6861,416,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Reach Further",consulting,c:100777,0,1,131,1,0,0,5005,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Foodproof,web,c:10078,0,1,114,NULL,0,0,15117,971,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Carperks,NULL,c:100783,0,NULL,0,NULL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Babylon,search,c:1008,0,3,240,2,0,0,2181,70,1,0,0,0,0,0,0,0,0,0,1,2200000,0,0
"MicroBilt Corporation",software,c:10081,0,4,467,1,0,0,17921,1466,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"immediate future",consulting,c:100814,0,1,160,1,0,0,5005,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
iCharts,analytics,c:10082,0,5,116,3,0,0,1021,39,1,1,0,4,3100000,2,0,260,0,4,0,0,0,1
Startups.co.uk,enterprise,c:100829,0,NULL,52,NULL,0,0,4440,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asera,NULL,c:10083,0,3,236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TPS Labs",NULL,c:10084,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepliWeb,software,c:100840,0,NULL,0,NULL,0,0,17921,1465,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SchedJoules,ecommerce,c:100841,0,2,84,1,0,0,9064,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NethostIn,ecommerce,c:100842,0,1,77,1,0,0,9064,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Attunity,software,c:100844,0,1,0,1,0,0,17921,1466,1,0,0,1,2625000,0,0,0,0,2,1,NULL,0,4
Compaq,hardware,c:10085,6,91,0,1,0,0,2950,199,3,0,0,0,0,1,1,0,1,0,1,307000000,1,0
TextMarks,mobile,c:10087,0,2,128,1,0,0,6861,416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Circlefive,software,c:100873,0,3,80,1,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NomadIQ,NULL,c:10088,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTE Interactive Media",NULL,c:10089,0,2,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billhighway,software,c:100898,0,3,216,1,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LingoZ,web,c:1009,0,NULL,0,1,0,0,15117,971,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Musicane,web,c:10091,0,4,0,NULL,0,0,15117,971,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"WMS media, Inc.",public_relations,c:100915,0,5,466,1,0,0,2845,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FairSoftware,web,c:10092,0,1,128,1,0,0,15117,971,1,0,0,0,100000,0,0,0,0,0,0,0,0,1
EpiAnalytics,software,c:100926,0,3,108,1,0,0,17921,1466,1,0,0,0,0,1,0,308,0,0,0,0,0,0
"AMAX Global Services",software,c:10093,0,NULL,212,NULL,0,0,17921,1466,1,0,0,0,45000,0,0,0,0,0,0,0,0,1
IQube,NULL,c:100936,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Toytown Germany",NULL,c:100937,0,NULL,0,NULL,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"The Local",news,c:100938,0,2,161,1,0,0,767,27,2,0,0,2,1311172,1,0,0,0,2,1,NULL,0,3
Kamikaze,NULL,c:10094,0,1,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CPBID TECHNOLOGIES",other,c:10095,0,4,191,NULL,0,0,13616,313,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Face The Buzz",NULL,c:100968,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0,0,0,0,0
"VBS Holdings LLC",web,c:10097,0,2,135,NULL,0,0,15117,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tingz,software,c:10098,0,2,125,2,0,0,17921,1466,1,0,0,0,280000,1,0,NULL,0,0,0,0,0,1
"Spotmau Corporation",software,c:10099,0,NULL,140,1,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zerigo,NULL,c:100991,0,NULL,0,NULL,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SellABand,games_video,c:101,0,3,133,5,0,0,7519,342,1,1,0,1,5000000,0,0,0,0,1,0,0,0,1
Gazelle,ecommerce,c:1010,0,20,140,2,0,0,9064,271,1,2,0,4,9280000,0,0,0,0,7,0,0,0,5
"Creative Workforce",web,c:10102,0,NULL,117,NULL,0,0,15117,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galaxy,software,c:10104,0,2,111,1,0,0,17921,1466,1,0,0,0,0,1,0,0,0,0,0,0,0,0
plaYce,games_video,c:10105,0,3,116,1,0,0,7519,342,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Icount.com,government,c:101052,0,3,88,NULL,0,0,42,0,1,0,0,4,91250,0,0,0,0,8,0,0,0,2
"Thomson Reuters",public_relations,c:10106,9,100,113,4,0,0,2845,215,1,1,0,0,0,0,0,0,0,0,14,18000000,0,0
StoreSigns,ecommerce,c:101062,0,NULL,72,NULL,0,0,9064,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Viavents,ecommerce,c:101073,0,NULL,108,NULL,0,0,9064,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dassnagar Infosystems",games_video,c:10108,0,NULL,119,NULL,0,0,7519,342,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PeopleBrowsr,web,c:10109,0,8,128,3,0,0,15117,971,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Elemental Learning",software,c:101090,0,NULL,128,NULL,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rev Worldwide",ecommerce,c:101094,0,4,116,NULL,0,0,9064,271,1,0,0,1,4815940,1,0,0,0,1,0,0,0,2
StockLayouts,ecommerce,c:101102,0,1,194,1,0,0,9064,271,1,0,0,0,NULL,0,0,0,0,0,0,0,0,1
Tonchidot,mobile,c:10111,0,8,109,3,0,0,6861,416,1,2,0,3,8000000,0,0,0,0,4,0,0,0,2
E-prepag,ecommerce,c:101113,0,NULL,140,NULL,0,0,9064,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Having Things Done",other,c:10114,0,3,109,NULL,0,0,13616,313,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"Savvy Penny",advertising,c:101149,0,5,92,NULL,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HammerKit,web,c:10116,0,3,130,NULL,0,0,15117,971,1,0,0,1,1613875,0,0,0,0,1,0,0,0,1
Blogcritics,web,c:10117,0,3,181,1,0,0,15117,970,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"Postcode Anywhere",NULL,c:10118,0,2,0,NULL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WPP,public_relations,c:10119,1,23,560,3,0,0,2845,215,2,0,0,0,0,1,0,NULL,0,0,4,649000000,32,0
MetaPack,software,c:10120,1,15,224,2,0,0,17921,1466,1,0,0,2,15386015,1,0,0,0,3,1,NULL,0,2
"Pareto User Experience Group",NULL,c:101201,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0,0,0,0,0
Friendpad,NULL,c:101202,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mydate,NULL,c:101203,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franglo,ecommerce,c:10122,0,1,152,NULL,0,0,9064,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Virsona,web,c:10123,0,2,125,NULL,0,0,15117,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IdenIve,web,c:10125,0,6,113,NULL,0,0,15117,971,1,0,0,0,NULL,0,0,0,0,0,0,0,0,1
"Orchard Information Systems",software,c:10126,0,NULL,464,NULL,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Echovoice,software,c:101269,0,1,231,1,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIXTT,web,c:10127,0,2,115,1,0,0,15117,971,0,0,0,0,0,1,0,164,0,0,0,0,0,0
Eqvilibria,other,c:101271,0,3,102,1,0,0,13616,313,1,0,0,0,720000,2,0,140,0,0,0,0,0,1
Airsports.tv,web,c:10128,0,3,111,1,0,0,15117,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sportsvite,web,c:10129,0,2,128,NULL,0,0,15117,971,1,0,0,1,4350000,0,0,0,0,1,0,0,0,2
"Casual Contracting",other,c:101290,0,NULL,0,NULL,0,0,13616,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GeoTrust,NULL,c:10131,0,11,198,1,0,0,0,0,1,0,0,0,0,3,0,344,0,0,0,0,0,0
SideTour,web,c:101312,0,7,75,2,0,0,15117,970,1,0,0,2,2000000,4,4,236,1,4,0,0,0,3
ChatID,mobile,c:101317,0,9,77,1,0,0,6861,416,1,0,0,6,1089333,1,0,0,0,17,0,0,0,3
"PGP TrustCenter",security,c:10132,0,2,248,1,0,0,1170,127,1,0,0,2,8500000,0,0,0,0,2,0,0,0,1
DatingSauce,web,c:101324,0,2,75,1,0,0,15117,971,1,0,0,0,0,2,0,128,0,0,0,0,0,0
"Equifax Secure",NULL,c:10133,0,1,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FindProz,ecommerce,c:101335,0,3,75,1,0,0,9064,271,1,0,0,0,0,3,0,0,0,0,0,0,0,0
AdBhai,ecommerce,c:10134,0,1,128,NULL,0,0,9064,271,0,0,0,0,0,1,0,224,0,0,0,0,0,0
ChoicePass,enterprise,c:101340,0,2,74,1,0,0,4440,408,1,0,0,0,250000,2,2,0,1,0,0,0,0,1
AllPropertyManagement.com,NULL,c:101347,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rentlist.com,NULL,c:101348,0,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leads Direct",advertising,c:101349,0,3,73,1,0,0,6097,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Producteev,software,c:10137,0,12,110,2,0,0,17921,1465,1,0,0,6,436667,2,2,0,1,15,0,0,0,3
PERSONALRIA,web,c:10138,0,NULL,0,1,0,0,15117,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheEyeWorks,consulting,c:101381,0,1,200,1,0,0,5005,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TradeCard,enterprise,c:10139,0,5,224,1,0,0,4440,408,1,0,0,1,22462525,0,0,0,1,1,0,0,0,2
Weebo,NULL,c:101392,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UnitedCulture.tv,NULL,c:101393,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zink Magazine",NULL,c:101394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LuxuryFashion.com,NULL,c:101395,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FlexiScale,network_hosting,c:1014,0,4,240,1,0,0,2349,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sports Data Hub",games_video,c:10140,0,NULL,116,NULL,0,0,7519,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ConTrust,software,c:10142,0,2,118,3,0,0,17921,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beth Israel Deaconess Medical Center",other,c:101431,0,17,0,1,0,0,13616,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HeyPal,ecommerce,c:101436,0,2,74,1,0,0,9064,270,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Pinolio,software,c:101448,0,1,72,1,0,0,17921,1466,0,0,0,0,0,1,0,104,0,0,0,0,0,0
"Links Global",finance,c:101449,0,NULL,0,NULL,0,0,1385,40,0,0,0,1,22000000,0,0,0,0,1,0,0,0,1
Bojam,games_video,c:10145,0,4,111,3,0,0,7519,342,1,0,0,0,0,3,0,368,0,0,0,0,0,0
Twonq,web,c:10146,0,5,110,NULL,0,0,15117,971,2,2,0,0,800000,3,0,296,0,0,0,0,0,1
"Access Information Management",enterprise,c:101463,0,4,0,NULL,0,0,4440,409,1,0,0,1,NULL,1,0,0,0,1,0,0,0,1
hinttech,NULL,c:10147,0,2,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vintners’ Alliance",advertising,c:101472,0,NULL,0,NULL,0,0,6097,312,0,0,0,1,1300000,0,0,0,0,1,0,0,0,1
"The Impartial Observer",web,c:10148,0,1,109,NULL,0,0,15117,971,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Striiv,hardware,c:101481,0,NULL,0,1,0,0,2950,200,1,0,0,4,6000000,0,0,0,0,4,0,0,0,1
Teburu,software,c:101489,0,2,82,2,0,0,17921,1466,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"Phones Limited",mobile,c:10149,0,1,186,NULL,0,0,6861,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gamutar,games_video,c:101496,0,1,86,NULL,0,0,7519,342,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Postbox,software,c:10150,0,2,117,3,0,1,17921,1466,1,1,0,0,0,2,0,0,0,0,0,0,0,0
MyVest,software,c:101503,1,9,200,NULL,0,0,17921,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vestaron Corporation",biotech,c:101511,1,2,200,NULL,0,0,4429,455,1,0,0,3,10200000,0,0,0,0,3,0,0,0,1
Digitalvaliance,consulting,c:101512,0,NULL,128,NULL,0,0,5005,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidacare,hardware,c:101519,0,4,0,NULL,0,0,2950,199,1,0,0,0,274999,0,0,0,1,0,0,0,0,1
Contoural,consulting,c:10152,0,10,176,NULL,0,0,5005,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0
agencyQ,advertising,c:101527,1,3,0,NULL,0,0,6097,312,1,0,0,1,1600000,1,0,0,0,1,0,0,0,1
"ITOG, Inc.",network_hosting,c:10153,0,1,132,NULL,0,0,2349,201,1,1,0,1,205000,1,0,116,0,1,0,0,0,1
"Community Pharmacy",biotech,c:101530,0,1,0,NULL,0,0,4429,455,1,0,0,1,NULL,0,0,0,0,1,0,0,0,1
Finestrella,finance,c:101535,0,NULL,116,NULL,0,0,1385,40,1,0,0,2,13800000,0,0,0,0,2,0,0,0,1
PicMe,software,c:10154,0,1,116,NULL,0,0,17921,1466,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AdRocket,advertising,c:10155,0,3,115,2,0,0,6097,312,1,0,0,6,1000000,1,0,188,0,6,0,0,0,1
